2026/08/19 19:35:44.467, 99, 57, 13476, 32607, 451.45, 69, 2722
2026/08/19 19:35:49.468, 100, 23, 13476, 32607, 448.64, 64, 2730
2026/08/19 19:35:54.468, 100, 29, 13476, 32607, 449.18, 69, 2722
2026/08/19 19:35:59.469, 100, 21, 13476, 32607, 448.48, 64, 2730
2026/08/19 19:36:04.470, 100, 29, 13476, 32607, 449.10, 69, 2730
2026/08/19 19:36:09.470, 100, 56, 13476, 32607, 451.54, 69, 2722
2026/08/19 19:36:14.471, 100, 23, 13476, 32607, 449.08, 64, 2730
2026/08/19 19:36:19.472, 100, 29, 13476, 32607, 451.32, 69, 2737
2026/08/19 19:36:24.473, 100, 56, 13476, 32607, 450.02, 68, 2722
2026/08/19 19:36:29.473, 100, 24, 13476, 32607, 448.35, 64, 2730
2026/08/19 19:36:34.474, 100, 29, 13476, 32607, 449.17, 69, 2730
2026/08/19 19:36:39.475, 100, 58, 13476, 32607, 450.08, 69, 2722
2026/08/19 19:36:44.475, 99, 60, 13476, 32607, 448.92, 64, 2730
2026/08/19 19:36:49.476, 100, 35, 13476, 32607, 449.41, 68, 2722
2026/08/19 19:36:54.477, 100, 20, 13476, 32607, 450.06, 69, 2722
2026/08/19 19:36:59.477, 99, 57, 13476, 32607, 448.66, 65, 2730
2026/08/19 19:37:04.478, 100, 34, 13476, 32607, 449.73, 68, 2722
2026/08/19 19:37:09.479, 100, 22, 13476, 32607, 451.75, 69, 2722
2026/08/19 19:37:14.480, 99, 57, 13476, 32607, 448.36, 65, 2730
2026/08/19 19:37:19.480, 100, 35, 13476, 32607, 449.47, 68, 2730
2026/08/19 19:37:24.481, 100, 20, 13476, 32607, 451.82, 69, 2730
2026/08/19 19:37:29.482, 98, 59, 13476, 32607, 448.36, 64, 2737
2026/08/19 19:37:34.482, 99, 35, 13476, 32607, 449.30, 68, 2730
2026/08/19 19:37:39.483, 100, 20, 13476, 32607, 451.75, 69, 2722
2026/08/19 19:37:44.484, 99, 60, 13476, 32607, 448.57, 64, 2730
2026/08/19 19:37:49.485, 100, 36, 13476, 32607, 449.42, 69, 2722
2026/08/19 19:37:54.485, 100, 20, 13476, 32607, 450.08, 69, 2722
2026/08/19 19:37:59.486, 99, 58, 13476, 32607, 448.30, 65, 2730
2026/08/19 19:38:04.487, 100, 35, 13476, 32607, 449.51, 68, 2722
2026/08/19 19:38:09.487, 100, 22, 13476, 32607, 451.73, 69, 2722
2026/08/19 19:38:14.488, 99, 56, 13476, 32607, 448.30, 65, 2730
2026/08/19 19:38:19.489, 100, 35, 13476, 32607, 449.70, 68, 2730
2026/08/19 19:38:24.489, 100, 23, 13480, 32607, 450.05, 69, 2730
2026/08/19 19:38:29.490, 99, 44, 13484, 32607, 449.55, 68, 2692
2026/08/19 19:38:34.491, 99, 40, 13484, 32607, 450.08, 65, 2692
2026/08/19 19:38:39.492, 100, 41, 13484, 32607, 449.99, 67, 2692
2026/08/19 19:38:44.492, 99, 42, 13484, 32607, 450.35, 67, 2692
2026/08/19 19:38:49.493, 100, 39, 13484, 32607, 450.44, 67, 2692
2026/08/19 19:38:54.494, 99, 49, 13484, 32607, 449.76, 68, 2692
2026/08/19 19:38:59.494, 100, 40, 13484, 32607, 450.16, 67, 2692
2026/08/19 19:39:04.495, 100, 42, 13484, 32607, 450.01, 68, 2692
2026/08/19 19:39:09.496, 100, 39, 13484, 32607, 450.07, 65, 2692
2026/08/19 19:39:14.496, 100, 42, 13484, 32607, 449.88, 68, 2692
2026/08/19 19:39:19.497, 0, 0, 2, 32607, 137.83, 58, 2857
2026/08/19 19:39:24.498, 0, 0, 2, 32607, 53.07, 53, 180
2026/08/19 19:39:29.498, 0, 0, 2, 32607, 24.00, 50, 180
2026/08/19 19:39:34.499, 0, 0, 2, 32607, 20.68, 48, 180
2026/08/19 19:39:39.500, 0, 0, 2, 32607, 19.97, 46, 180
2026/08/19 19:39:44.500, 0, 0, 2, 32607, 18.75, 44, 180
2026/08/19 19:39:49.501, 0, 0, 2, 32607, 17.90, 43, 180
2026/08/19 19:39:54.502, 0, 0, 2, 32607, 17.81, 42, 180
2026/08/19 19:39:59.503, 0, 0, 2, 32607, 17.20, 41, 180
2026/08/19 19:40:04.503, 0, 0, 2, 32607, 16.93, 40, 180
2026/08/19 19:40:09.504, 0, 0, 2, 32607, 16.43, 39, 180
2026/08/19 19:40:14.505, 0, 0, 2, 32607, 17.09, 38, 180
2026/08/19 19:40:19.505, 0, 0, 2, 32607, 16.77, 37, 180
2026/08/19 19:40:24.506, 0, 0, 2, 32607, 16.94, 36, 180
2026/08/19 19:40:29.507, 0, 0, 2, 32607, 16.64, 35, 180
2026/08/19 19:40:34.507, 0, 0, 2, 32607, 16.55, 35, 180
2026/08/19 19:40:39.508, 0, 0, 2, 32607, 16.66, 34, 180
2026/08/19 19:40:44.509, 0, 0, 2, 32607, 16.98, 34, 180
2026/08/19 19:40:49.510, 0, 0, 2, 32607, 16.68, 33, 180
2026/08/19 19:40:54.510, 0, 0, 2, 32607, 16.63, 33, 180
2026/08/19 19:40:59.511, 0, 0, 2, 32607, 16.65, 32, 180
2026/08/19 19:41:04.512, 0, 0, 2, 32607, 16.49, 32, 180
2026/08/19 19:41:09.512, 0, 0, 2, 32607, 15.97, 31, 180
2026/08/19 19:41:14.513, 0, 0, 2, 32607, 15.95, 31, 180
2026/08/19 19:41:19.514, 0, 0, 2, 32607, 15.99, 31, 172
2026/08/19 19:41:24.514, 0, 0, 2, 32607, 15.99, 31, 180
2026/08/19 19:41:29.515, 0, 0, 2, 32607, 15.94, 30, 180
2026/08/19 19:41:34.516, 0, 0, 2, 32607, 15.60, 30, 180
2026/08/19 19:41:39.516, 0, 0, 2, 32607, 15.90, 30, 180
2026/08/19 19:41:44.517, 0, 0, 2, 32607, 15.37, 30, 180
2026/08/19 19:41:49.518, 0, 0, 2, 32607, 15.85, 29, 180
2026/08/19 19:41:54.519, 0, 0, 2, 32607, 16.13, 29, 180
2026/08/19 19:41:59.519, 0, 0, 2, 32607, 15.59, 29, 180
2026/08/19 19:42:04.525, 0, 0, 2, 32607, 15.53, 29, 180
2026/08/19 19:42:12.956, 0, 0, 2, 32607, 14.92, 29, 180
2026/08/19 19:42:17.957, 0, 0, 2, 32607, 15.25, 29, 180
2026/08/19 19:42:22.959, 0, 0, 2, 32607, 15.29, 29, 180
2026/08/19 19:42:27.960, 0, 0, 2, 32607, 14.94, 28, 180
2026/08/19 19:42:32.961, 0, 0, 2, 32607, 15.34, 28, 180
2026/08/19 19:42:37.961, 0, 0, 2, 32607, 15.02, 28, 180
2026/08/19 19:42:42.962, 0, 0, 2, 32607, 15.17, 28, 180
2026/08/19 19:42:47.963, 0, 0, 2, 32607, 15.08, 28, 180
2026/08/19 19:42:52.964, 0, 0, 2, 32607, 14.82, 28, 180
2026/08/19 19:42:57.964, 0, 0, 2, 32607, 15.02, 28, 180
2026/08/19 19:43:02.965, 0, 0, 2, 32607, 14.92, 28, 180
2026/08/19 19:43:07.966, 0, 0, 2, 32607, 15.05, 28, 180
2026/08/19 19:43:12.967, 0, 0, 2, 32607, 14.75, 28, 180
2026/08/19 19:43:17.967, 0, 0, 2, 32607, 14.74, 28, 180
2026/08/19 19:43:22.968, 0, 0, 2, 32607, 14.99, 28, 180
2026/08/19 19:43:27.969, 0, 0, 2, 32607, 14.86, 28, 180
2026/08/19 19:43:32.969, 0, 0, 2, 32607, 15.23, 28, 180
2026/08/19 19:43:37.970, 0, 0, 2, 32607, 15.10, 28, 180
2026/08/19 19:43:42.971, 0, 0, 2, 32607, 14.77, 28, 180
2026/08/19 19:43:47.971, 0, 0, 2, 32607, 14.91, 28, 180
2026/08/19 19:43:52.972, 0, 0, 2, 32607, 14.88, 27, 180
2026/08/19 19:43:57.973, 0, 0, 2, 32607, 15.38, 27, 180
2026/08/19 19:44:02.973, 0, 0, 2, 32607, 14.81, 27, 180
2026/08/19 19:44:07.974, 0, 0, 2, 32607, 15.02, 27, 180
2026/08/19 19:44:12.975, 0, 0, 2, 32607, 15.09, 27, 180
2026/08/19 19:44:17.975, 0, 0, 2, 32607, 14.47, 27, 180
2026/08/19 19:44:22.976, 0, 0, 2, 32607, 14.61, 27, 180
2026/08/19 19:44:27.977, 0, 0, 2, 32607, 14.69, 27, 180
2026/08/19 19:44:32.977, 0, 0, 2, 32607, 14.41, 27, 180
2026/08/19 19:44:37.978, 0, 0, 2, 32607, 14.34, 27, 180
2026/08/19 19:44:42.979, 0, 0, 2, 32607, 14.79, 27, 180
2026/08/19 19:44:47.979, 0, 0, 2, 32607, 14.83, 27, 180
2026/08/19 19:44:52.980, 0, 0, 2, 32607, 14.77, 27, 180
2026/08/19 19:44:57.981, 0, 0, 2, 32607, 15.05, 27, 180
2026/08/19 19:45:02.981, 0, 0, 2, 32607, 15.16, 27, 180
2026/08/19 19:45:07.982, 0, 0, 2, 32607, 15.19, 27, 180
2026/08/19 19:45:12.983, 0, 0, 2, 32607, 15.06, 27, 180
2026/08/19 19:45:17.983, 0, 0, 2, 32607, 15.10, 27, 180
2026/08/19 19:45:22.984, 0, 0, 2, 32607, 15.06, 27, 180
2026/08/19 19:45:27.985, 0, 0, 2, 32607, 15.07, 27, 180
2026/08/19 19:45:32.985, 0, 0, 2, 32607, 15.19, 27, 180
2026/08/19 19:45:37.986, 0, 0, 2, 32607, 14.91, 27, 180
2026/08/19 19:45:42.987, 0, 0, 2, 32607, 14.89, 27, 180
2026/08/19 19:45:47.987, 0, 0, 2, 32607, 14.77, 27, 180
2026/08/19 19:45:52.988, 0, 0, 2, 32607, 15.11, 27, 180
2026/08/19 19:45:57.989, 0, 0, 2, 32607, 14.97, 27, 180
2026/08/19 19:46:02.989, 0, 0, 2, 32607, 14.79, 27, 180
2026/08/19 19:46:07.990, 0, 0, 2, 32607, 14.72, 27, 180
2026/08/19 19:46:12.991, 0, 0, 2, 32607, 14.86, 27, 180
2026/08/19 19:46:17.991, 0, 0, 2, 32607, 14.97, 27, 180
2026/08/19 19:46:22.992, 0, 0, 2, 32607, 15.07, 27, 172
2026/08/19 19:46:27.993, 0, 0, 2, 32607, 15.03, 27, 180
2026/08/19 19:46:32.993, 0, 0, 2, 32607, 15.14, 27, 180
2026/08/19 19:46:37.994, 0, 0, 2, 32607, 15.69, 27, 180
2026/08/19 19:46:42.994, 0, 0, 2, 32607, 15.36, 27, 180
2026/08/19 19:46:47.995, 0, 0, 2, 32607, 15.39, 27, 180
2026/08/19 19:46:52.996, 0, 0, 2, 32607, 15.23, 27, 180
2026/08/19 19:46:57.996, 0, 0, 2, 32607, 15.13, 27, 180
2026/08/19 19:47:02.997, 0, 0, 2, 32607, 14.96, 27, 180
2026/08/19 19:47:07.998, 0, 0, 2, 32607, 14.94, 27, 180
2026/08/19 19:47:12.998, 0, 0, 2, 32607, 14.50, 27, 180
2026/08/19 19:47:17.999, 0, 0, 2, 32607, 14.59, 27, 180
2026/08/19 19:47:23.000, 0, 0, 2, 32607, 14.56, 27, 180
2026/08/19 19:47:28.000, 0, 0, 2, 32607, 14.62, 27, 180
2026/08/19 19:47:33.001, 0, 0, 2, 32607, 14.56, 27, 180
2026/08/19 19:47:38.002, 0, 0, 2, 32607, 14.54, 27, 180
2026/08/19 19:47:43.002, 0, 0, 2, 32607, 14.14, 27, 180
2026/08/19 19:47:48.003, 0, 0, 2, 32607, 14.44, 27, 180
2026/08/19 19:47:53.004, 0, 0, 2, 32607, 14.39, 27, 180
2026/08/19 19:47:58.004, 0, 0, 2, 32607, 14.23, 27, 180
2026/08/19 19:48:03.005, 0, 0, 2, 32607, 14.26, 27, 180
2026/08/19 19:48:08.006, 0, 0, 2, 32607, 14.37, 27, 180
2026/08/19 19:48:13.006, 0, 0, 2, 32607, 14.61, 27, 180
2026/08/19 19:48:18.007, 0, 0, 2, 32607, 14.22, 27, 180
2026/08/19 19:48:23.008, 0, 0, 2, 32607, 14.26, 27, 180
2026/08/19 19:48:28.009, 0, 0, 2, 32607, 13.95, 27, 180
2026/08/19 19:48:33.009, 0, 0, 2, 32607, 14.06, 27, 180
2026/08/19 19:48:38.010, 0, 0, 2, 32607, 14.27, 27, 180
2026/08/19 19:48:43.011, 0, 0, 2, 32607, 14.37, 27, 180
2026/08/19 19:48:48.011, 0, 0, 2, 32607, 14.49, 27, 180
2026/08/19 19:48:53.012, 0, 0, 2, 32607, 14.49, 27, 180
2026/08/19 19:48:58.013, 0, 0, 2, 32607, 14.39, 27, 180
2026/08/19 19:49:03.013, 0, 0, 2, 32607, 14.64, 27, 180
2026/08/19 19:49:08.014, 0, 0, 2, 32607, 14.56, 27, 180
2026/08/19 19:49:13.015, 0, 0, 2, 32607, 14.48, 27, 180
2026/08/19 19:49:18.015, 0, 0, 2, 32607, 14.13, 27, 180
2026/08/19 19:49:23.016, 0, 0, 2, 32607, 14.55, 27, 180
2026/08/19 19:49:28.017, 0, 0, 2, 32607, 14.68, 27, 180
2026/08/19 19:49:33.018, 0, 0, 2, 32607, 14.64, 27, 180
2026/08/19 19:49:38.018, 0, 0, 2, 32607, 14.84, 27, 180
2026/08/19 19:49:43.019, 0, 0, 2, 32607, 14.38, 27, 180
2026/08/19 19:49:48.020, 0, 0, 2, 32607, 14.72, 27, 172
2026/08/19 19:49:53.020, 0, 0, 2, 32607, 14.69, 27, 180
2026/08/19 19:49:58.021, 0, 0, 2, 32607, 14.55, 27, 180
2026/08/19 19:50:03.022, 0, 0, 2, 32607, 14.87, 27, 180
2026/08/19 19:50:08.022, 0, 0, 2, 32607, 14.28, 27, 180
2026/08/19 19:50:13.023, 0, 0, 2, 32607, 14.60, 27, 180
2026/08/19 19:50:18.024, 0, 0, 2, 32607, 14.46, 27, 180
2026/08/19 19:50:23.024, 0, 0, 2, 32607, 14.61, 27, 180
2026/08/19 19:50:28.025, 0, 0, 2, 32607, 14.66, 27, 180
2026/08/19 19:50:33.025, 0, 0, 2, 32607, 15.25, 27, 180
2026/08/19 19:50:38.026, 0, 0, 2, 32607, 14.65, 27, 180
2026/08/19 19:50:43.027, 0, 0, 2, 32607, 14.83, 27, 180
2026/08/19 19:50:48.027, 0, 0, 2, 32607, 15.27, 27, 180
2026/08/19 19:50:53.028, 0, 0, 2, 32607, 14.89, 27, 180
2026/08/19 19:50:58.030, 0, 0, 2, 32607, 14.80, 27, 180
2026/08/19 19:51:03.030, 0, 0, 2, 32607, 15.24, 27, 180
2026/08/19 19:51:08.032, 0, 0, 2, 32607, 14.84, 27, 180
2026/08/19 19:51:13.033, 0, 0, 2, 32607, 14.77, 27, 180
2026/08/19 19:51:18.033, 0, 0, 2, 32607, 15.19, 27, 180
2026/08/19 19:51:23.034, 0, 0, 2, 32607, 15.10, 27, 180
2026/08/19 19:51:28.035, 0, 0, 2, 32607, 15.31, 27, 180
2026/08/19 19:51:33.035, 0, 0, 2, 32607, 14.99, 27, 180
2026/08/19 19:51:38.036, 0, 0, 2, 32607, 15.32, 27, 180
2026/08/19 19:51:43.037, 0, 0, 2, 32607, 15.46, 27, 180
2026/08/19 19:51:48.037, 0, 0, 2, 32607, 15.41, 27, 180
2026/08/19 19:51:53.038, 0, 0, 2, 32607, 15.48, 27, 180
2026/08/19 19:51:58.039, 0, 0, 2, 32607, 15.49, 27, 180
2026/08/19 19:52:03.040, 0, 0, 2, 32607, 15.38, 27, 180
2026/08/19 19:52:08.041, 0, 0, 2, 32607, 14.92, 27, 180
2026/08/19 19:52:13.041, 0, 0, 2, 32607, 15.13, 27, 180
2026/08/19 19:52:18.042, 0, 0, 2, 32607, 14.84, 27, 180
2026/08/19 19:52:23.043, 0, 0, 2, 32607, 15.16, 27, 180
2026/08/19 19:52:28.043, 0, 0, 2, 32607, 15.06, 27, 180
2026/08/19 19:52:33.044, 0, 0, 2, 32607, 14.94, 27, 180
2026/08/19 19:52:38.045, 0, 0, 2, 32607, 14.77, 27, 180
2026/08/19 19:52:43.045, 0, 0, 2, 32607, 14.53, 27, 180
2026/08/19 19:52:48.046, 0, 0, 2, 32607, 14.36, 27, 180
2026/08/19 19:52:53.047, 0, 0, 2, 32607, 14.52, 27, 180
2026/08/19 19:52:58.048, 0, 0, 2, 32607, 14.45, 27, 180
2026/08/19 19:53:03.048, 0, 0, 2, 32607, 14.47, 27, 180
2026/08/19 19:53:08.049, 0, 0, 2, 32607, 15.30, 27, 180
2026/08/19 19:53:13.049, 0, 0, 2, 32607, 14.98, 27, 180
2026/08/19 19:53:18.050, 0, 0, 2, 32607, 14.67, 27, 180
2026/08/19 19:53:23.051, 0, 0, 2, 32607, 14.48, 27, 180
2026/08/19 19:53:28.051, 0, 0, 2, 32607, 14.49, 27, 180
2026/08/19 19:53:33.052, 0, 0, 2, 32607, 14.23, 27, 180
2026/08/19 19:53:38.053, 0, 0, 2, 32607, 14.69, 27, 180
2026/08/19 19:53:43.053, 0, 0, 2, 32607, 14.39, 27, 180
2026/08/19 19:53:48.054, 0, 0, 2, 32607, 14.66, 27, 180
2026/08/19 19:53:53.055, 0, 0, 2, 32607, 14.63, 27, 180
2026/08/19 19:53:58.055, 0, 0, 2, 32607, 14.38, 27, 180
2026/08/19 19:54:03.056, 0, 0, 2, 32607, 14.68, 27, 180
2026/08/19 19:54:08.057, 0, 0, 2, 32607, 15.10, 27, 180
2026/08/19 19:54:13.057, 0, 0, 2, 32607, 14.28, 27, 180
2026/08/19 19:54:18.058, 0, 0, 2, 32607, 14.35, 27, 180
2026/08/19 19:54:23.059, 0, 0, 2, 32607, 14.84, 27, 180
2026/08/19 19:54:28.059, 0, 0, 2, 32607, 14.56, 27, 180
2026/08/19 19:54:33.060, 0, 0, 2, 32607, 14.54, 27, 180
2026/08/19 19:54:38.061, 0, 0, 2, 32607, 14.67, 27, 172
2026/08/19 19:54:43.062, 0, 0, 2, 32607, 14.41, 27, 180
2026/08/19 19:54:48.062, 0, 0, 2, 32607, 14.24, 27, 180
2026/08/19 19:54:53.063, 0, 0, 2, 32607, 14.25, 27, 180
2026/08/19 19:54:58.064, 0, 0, 2, 32607, 14.33, 27, 180
2026/08/19 19:55:03.064, 0, 0, 2, 32607, 14.54, 27, 180
2026/08/19 19:55:08.065, 0, 0, 2, 32607, 14.50, 27, 180
2026/08/19 19:55:13.066, 0, 0, 2, 32607, 14.20, 27, 180
2026/08/19 19:55:18.067, 0, 0, 2, 32607, 14.17, 27, 180
2026/08/19 19:55:23.067, 0, 0, 2, 32607, 14.16, 27, 180
2026/08/19 19:55:28.068, 0, 0, 2, 32607, 14.33, 27, 180
2026/08/19 19:55:33.069, 0, 0, 2, 32607, 13.88, 27, 180
2026/08/19 19:55:38.069, 0, 0, 2, 32607, 14.41, 27, 180
2026/08/19 19:55:43.070, 0, 0, 2, 32607, 14.19, 27, 180
2026/08/19 19:55:48.070, 0, 0, 2, 32607, 14.11, 27, 180
2026/08/19 19:55:53.071, 0, 0, 2, 32607, 14.33, 27, 180
2026/08/19 19:55:58.072, 0, 0, 2, 32607, 14.19, 27, 180
2026/08/19 19:56:03.072, 0, 0, 2, 32607, 14.14, 27, 180
2026/08/19 19:56:08.073, 0, 0, 2, 32607, 14.49, 27, 180
2026/08/19 19:56:13.074, 0, 0, 2, 32607, 14.37, 27, 180
2026/08/19 19:56:18.074, 0, 0, 2, 32607, 14.58, 27, 180
2026/08/19 19:56:23.075, 0, 0, 2, 32607, 14.57, 27, 180
2026/08/19 19:56:28.076, 0, 0, 2, 32607, 14.70, 27, 180
2026/08/19 19:56:33.076, 0, 0, 2, 32607, 14.74, 27, 180
2026/08/19 19:56:38.077, 0, 0, 2, 32607, 14.78, 27, 172
2026/08/19 19:56:43.078, 0, 0, 2, 32607, 14.77, 27, 180
2026/08/19 19:56:48.078, 0, 0, 2, 32607, 14.46, 27, 180
2026/08/19 19:56:53.079, 0, 0, 2, 32607, 14.44, 27, 180
2026/08/19 19:56:58.080, 0, 0, 2, 32607, 14.08, 27, 180
2026/08/19 19:57:03.080, 0, 0, 2, 32607, 14.28, 27, 180
2026/08/19 19:57:08.081, 0, 0, 2, 32607, 14.61, 27, 180
2026/08/19 19:57:13.082, 0, 0, 2, 32607, 14.68, 27, 180
2026/08/19 19:57:18.082, 0, 0, 2, 32607, 14.49, 27, 180
2026/08/19 19:57:23.083, 0, 0, 2, 32607, 14.39, 27, 180
2026/08/19 19:57:28.084, 0, 0, 2, 32607, 14.18, 27, 180
2026/08/19 19:57:33.084, 0, 0, 2, 32607, 14.14, 27, 180
2026/08/19 19:57:38.085, 0, 0, 2, 32607, 13.97, 27, 180
2026/08/19 19:57:43.085, 0, 0, 2, 32607, 14.67, 27, 180
